F1,F2,F3,F4,F5,F6,F7
11.10090488069679,1.4469909924226203,1.4191600670812767,0.7126033739320996,-2.8148920830591373,3.7126033739320996,9.140256019287563
31.621463382197042,0.5588946197953198,0.43472314954795227,2.8286394879061287,-5.377794540546887,5.828639487906129,44.20513012316869
0.7884848623595667,-0.5747680158023286,-0.44282525710202014,-4.068237959889772,0.8346728704660892,0.8346728704660892,-0.33211293887238497
0.8985842702640598,0.44319673981288366,-0.35373601563633333,-2.060256457768136,-0.974238357002899,0.9397435422318638,0.2018632493353696
94.07168124999804,0.6540734080474571,0.49944099418936655,-13.051646868903372,9.381006225484679,9.381006225484679,-229.6576342247515
527.7869630388569,1.1047069420510476,-0.1532575168285093,-25.74696747684674,23.190605128293534,23.190605128293534,-3029.160945703292
34.84650860925272,0.2661394812026253,0.7901427550380123,2.970959947668999,-5.82265828934193,5.970959947668999,51.33563993655463
32.52636122575151,-0.613073997756403,0.1118883457670169,-9.074506674037236,5.391586202207309,5.391586202207309,-47.44964692582641
47.59226110392805,-0.9043039016748431,-0.3284880826946557,3.359302410937245,-7.522150720288409,6.359302410937246,83.00867010478973
152.52303487914173,-0.13298532124283413,0.883167219789197,9.325519864466905,-12.376591013231295,12.325519864466905,471.00842712278074
8.113695274175042,1.0190640814392184,0.8572703063915517,-0.12667035313728267,-2.8129762020175386,2.873329646862717,5.775846574967842
31.101492722942204,0.12361909165922341,-0.018185916560018917,2.3826878407756102,-5.809231484291007,5.382687840775611,43.595767986709525
137.54730336491363,0.28533902575523123,-0.2148417212719187,-14.852469880505843,11.613814941298997,11.613814941298997,-403.9348736722332
121.29057350714653,-0.8323299011779747,-1.1325264261348011,7.885617153889153,-11.152914767635922,10.885617153889152,334.3678011323622
210.26446313719035,-1.0289971488127523,-0.9417726355529747,-17.711309472835794,14.303738260594592,14.303738260594592,-763.5470710634539
3.921486960675854,-0.710886206107247,-0.6082562138158634,-4.833557948806371,2.06748067968136,2.06748067968136,-1.7382387983243954
50.313815275939604,0.49302251167611744,0.06746238675900289,-9.983703514628832,7.188312671833458,7.188312671833458,-88.84748821507125
10.115528514014567,0.5356149193655951,0.5126758680362842,-0.2104076717516724,-3.7152913892397144,2.7895923282483275,8.13854035690028
3.442103699474141,1.0347447486025625,-0.6535620637029175,-0.9589451399147699,-1.5288080462885016,2.04105486008523,1.6778125152613634
155.68588166683352,0.2654084954381771,1.1976023317376996,-15.252123331500645,12.685340306899636,12.685340306899636,-484.40955986144746
9.43101315884808,-0.9897964455094233,0.99915883846573,-6.059886865778965,3.0789926050139256,3.0789926050139256,-7.2200982746885405
119.52352128772966,0.6080281553307968,-1.1125017454823332,-14.057221656476791,10.81903179064225,10.81903179064225,-327.28561937282575
11.146896712846358,-0.5892475081430735,1.3720403712966576,-5.868491948355683,3.6854179428733724,3.6854179428733724,-8.388877870853229
40.25928357458377,0.21537285603523226,1.2332201399468516,3.5632608456344794,-6.089382241485161,6.563260845634479,63.535494000810246
153.51734713927482,-0.5055395261033673,0.3719089741447419,-15.995484882805812,11.83185195412576,11.83185195412576,-478.8157965988865
388.32673206005853,-0.2952943520278407,-0.017074722722145927,16.821592048139717,-19.584404359292225,19.821592048139717,1912.334656327067
3.9309093146284604,-0.8911878881270392,-0.7114362922358208,-5.046404574768949,1.944512731457396,1.944512731457396,-2.0373527933276208
94.78732440089811,-0.8989530578899917,0.9072385173705583,6.820615878817331,-9.641963412503888,9.820615878817332,230.47273849178904
649.2469818346391,0.14413394753178102,0.7381493143113024,22.4518302706387,-25.509961192998805,25.4518302706387,4136.0047501168665
183.3291751187541,-0.5425585023278825,-0.44609964021764137,-16.616212279684508,13.469042741300337,13.469042741300337,-621.0124001588762
3.48261052587395,-0.3244288622298799,-0.49944021981355247,-4.302791560872926,2.1851487625925614,2.1851487625925614,-0.8848630306816886
0.685963428406113,0.6760205554936193,1.6848630737915113,-2.3335557953712156,0.7047490226419315,0.7047490226419315,0.6855948572887282
40.80473685339825,0.9988468135835874,1.9838418673830978,-8.324955775495095,7.295571766255019,7.295571766255019,-61.83246682954243
199.25875560698853,0.8679764680766271,-0.8279195556576514,11.280450139019006,-13.939271054848465,14.280450139019006,702.4471569608298
1.5797932463550723,0.8868462807700103,-0.23080751075097405,-1.5340213038259622,-0.7403621349032076,1.4659786961740378,0.6984437332197178
248.68705095467402,0.5486428257586358,0.5377972821465364,12.333463170605281,-16.23472864926321,15.333463170605281,982.6526408119222
6.049804223680667,-1.3609290429746017,-0.044888021072035156,-5.946485203601945,2.135057175526104,2.135057175526104,-4.506212702063048
42.936770254696164,-0.003993156299171352,0.9935387568619535,3.6685900984353985,-6.417464701417325,6.6685900984353985,70.15428871452576
1.908848831568969,-0.7041648348692364,-1.0029498685022753,-4.461653344237155,1.3438701024419604,1.3438701024419604,-0.7489593679443382
1.5778191873267955,-0.5537920242280852,-0.7654297172661694,-4.215420146890826,1.2735563988701923,1.2735563988701923,-0.4527825073716359
28.06033215720599,0.6537766309355295,-0.24713860050314665,2.454128155145891,-5.107504341883076,5.454128155145891,36.989869322103075
77.3965805090154,-0.8254066546039294,0.4222641920583228,5.9151574324144285,-8.665725906732611,8.915157432414428,169.93817070044622
30.801929404681626,-0.2727658732612013,0.17753481652527303,-8.452427209649771,5.631339854363238,5.631339854363238,-42.46178087817562
29.57589614182214,-0.15035106842333334,0.1029928662421141,-8.142442866772507,5.684363804276893,5.684363804276893,-39.38889866123122
12.285630370384148,-1.3454139605858941,0.30730243789246453,-6.923952294995471,3.190129948950451,3.190129948950451,-11.618313814864688
2.3983164998338733,0.7467857559631021,-0.9430358330641563,-1.4150012241303953,-1.4773471931319775,1.5849987758696047,0.9512810001725186
123.89206045301223,0.904976866430036,-0.7262075245755025,-13.876646027985041,11.362863991031906,11.362863991031906,-343.49340290486595
-0.22423629009040516,-0.16424165133855934,0.5206460935730418,-3.016494593669733,-0.6053581025657296,-0.01649459366973327,-0.30454527164818535
204.33031949593445,0.7995376350729939,-0.9122778450923071,11.332558916369788,-14.253507173565158,14.332558916369788,730.0232918859194
108.20504932225373,0.8742131405361605,-0.38401850687724703,-13.41121694144818,10.393944490075496,10.393944490075496,-281.43403584131556
-0.2434674371036173,-0.24974385769677415,0.02784499793744699,-2.9935169947249314,-1.0075964295593538,0.00648300527506851,-0.4679680938005103
425.90628455064973,-0.6724842979846211,-0.8030505975678207,17.74119555252925,-20.528648698379918,20.74119555252925,2196.6937910652414
8.394802205858742,-1.1230743983008482,0.7738135730199658,-6.048822754559225,2.7903657822243506,2.7903657822243506,-6.350906274176267
37.02112155980328,-0.02473710280890533,0.9946837860894491,-9.000499234799031,6.155734389548372,6.155734389548372,-56.05911558667669
32.68026778065512,0.2636357742531045,0.4111052047450881,2.702783710143211,-5.7332086375948625,5.702783710143211,46.722945271319404
8.753445366285375,1.0206869964595375,0.9557850887876594,-0.020551989026398727,-2.929318577615338,2.9794480109736012,6.47181021103908
133.25864179130215,-0.42812909372524927,-0.399247491649181,8.603429117411876,-11.478709608163621,11.603429117411876,384.3692422173093
166.8294953844959,0.25216914241144084,1.203695861657204,-15.48181351038643,13.318284168158126,13.318284168158126,-536.2601102016665
13.280176157641575,1.5812337588135499,1.2721916124139416,1.1635779187119881,-2.9574018195095286,4.163577918711988,11.887248994226761
15.932359590660472,0.3566274065008431,-0.8003216730657622,0.5185429659244501,-4.59870836439571,3.5185429659244503,16.17378656217452
4.8027903887435865,1.2932303494105075,-0.07689310438566915,-0.4804772802025337,-1.6637257272742483,2.5195227197974663,2.715555960678093
16.87949854044003,-1.1281010054840994,-0.6608301928787733,-7.388600995007757,3.8889201255174415,3.8889201255174415,-17.973398578211512
25.70318154625546,0.9137486559426979,-0.46610645737252704,2.36741567990537,-4.706892198131411,5.36741567990537,32.28208747638938
225.791540905295,0.8242171854531206,0.09491275275557393,11.911388849091294,-15.149247899349282,14.911388849091294,848.7576441346587
15.110789422255955,1.280244699737791,0.5080709962851752,1.1842666437032494,-3.501994726764616,4.18426664370325,14.531563067706834
21.11123119586123,0.3202190866481181,-1.4015837661525892,1.2271019065234108,-5.05157656031846,4.227101906523411,24.551430662336283
45.06695474360608,-0.552376726174639,0.2876424639162112,3.4103551342102074,-7.064675865253622,6.410355134210207,76.13372817056909
0.3134602518135031,0.1365837207966229,-0.11208258396266098,-2.489869104584595,-0.9517320989805426,0.5101308954154052,-0.1231735803792576
14.081932992800828,-0.6620349897600621,0.712965654016414,-6.415279403257778,4.010208688493015,4.010208688493015,-12.49708605555752
37.672215479937115,0.030104589812563455,0.9190149136192951,3.1002198734464232,-6.181977715053912,6.100219873446423,57.85908071715436
318.80760587564276,0.8745878575138569,-0.033091529712181544,15.236986772668711,-17.451375489218147,18.23698677266871,1420.8556481785236
90.26203571658068,-1.3984500693719721,0.5816708332612036,6.122018919709716,-9.92126424016681,9.122018919709717,215.4123313664677
0.45920191157423246,0.33534983626425807,0.22500501576104742,-2.321166840165241,-0.6696994885038078,0.6788331598347587,0.08120311603333062
220.70899158906823,1.1707289498230746,0.11222545004083745,12.109329604309204,-14.585594126884716,15.109329604309204,818.5319339258848
148.42668766335944,-0.8220493775741569,0.11133651009731249,8.564926910851185,-12.854019329533607,11.564926910851185,454.3757595313219
229.61538934563575,0.6013008377138891,0.10403225808201355,11.802933026734932,-15.527082746796511,14.802933026734932,871.5404397542977
251.28586144606675,-0.3843075545433766,1.5828284822312821,-18.21887764125642,16.44637846288721,16.44637846288721,-991.5858238513799
27.616167958209584,0.9515906448053971,-0.09777331313530568,2.6545551680307895,-4.771284378700058,5.6545551680307895,35.85629992778093
447.98182558121283,-0.9318037321976643,-0.09523330818073462,18.150230949750345,-21.18167414214991,21.150230949750345,2370.5579844685926
416.99867520656846,-1.0489195460822238,-1.3386742839879793,17.090021394842882,-20.767658106689847,20.090021394842882,2131.0913761377356
5.738607347824067,0.9326890936454143,0.07949435125835196,-0.6032595579543398,-2.3937038093731138,2.39674044204566,3.4369189626823236
8.52054970001857,-0.8556839610670244,1.0180360175519674,-5.75872441556079,3.032232546629255,3.032232546629255,-5.932020896852714
27.15777488706212,-0.6004939757453193,-0.6206430447008526,-8.314010600036893,5.126581253027181,5.126581253027181,-35.658924659744386
6.103658090571849,0.9095030773423545,0.2049300775451535,-0.5581076474597181,-2.5137445054291487,2.441892352540282,3.7672676223894963
